J223746-114543,   339.44449,   -11.76214,    52.45816,   -55.10771,   1638.05,     55.90,     58.92,      0.29,    0.0360,    0.0012,        1,    -39.0599,      0.1503,     24.60,        1,     16.00,       -1,   1094.82,     10.73,     46.04,      1.94,    0.0421,    0.0018,        1,     24.7182,      1.2093,     -0.81,      0.05,      1.17,      0.06,    -45.00,      1.46,    -38.72,      0.74,      6.28,      1.64,    -12.90,       30,            ,          ,          ,          ,          ,          ,          ,          ,          ,          
J224618-120652,   341.57617,   -12.11444,    53.86721,   -57.07144,   1881.80,     56.50,     27.61,      0.29,    0.0147,    0.0005,        1,    -32.7617,      0.3095,     18.60,       -1,     17.00,       -1,   2149.65,      9.84,     10.22,      2.08,    0.0056,    0.0010,       -1,     69.4565,      5.6569,      0.27,      0.04,      0.38,      0.00,    -25.40,      2.44,    -62.06,      3.44,    -36.66,      4.22,          ,         ,      0.6320,     13.15,      0.02,     44.50,     11.96,      0.02,     48.80,      9.31,      0.04,     26.70
J221852-033537,   334.71689,    -3.59364,    59.04364,   -46.64866,   2265.23,     66.50,     16.35,      0.35,    0.0072,    0.0003,        1,     25.6646,      0.6171,     18.70,       -1,     16.00,       -1,   2347.25,     12.78,     24.02,      1.81,    0.0102,    0.0008,        1,     84.0299,      2.1765,      0.07,      0.04,      1.42,      0.12,          ,          ,          ,          ,          ,          ,          ,         ,            ,     12.97,      0.02,     45.70,     12.14,      0.03,     44.00,      9.27,      0.04,     28.60
J233757-023058,   354.48901,    -2.51622,    84.24978,   -59.75013,    685.78,     22.90,     28.40,      0.31,    0.0414,    0.0015,        1,     73.2585,      0.3197,     15.10,        1,     17.00,       -1,    608.13,     11.70,     18.21,      1.87,    0.0299,    0.0031,        1,    -68.8410,      2.9486,     -0.24,      0.05,      0.72,      0.08,     -8.60,      2.68,    -23.01,      1.80,    -14.41,      3.23,    -15.40,       40,      1.0720,     12.78,      0.02,     45.30,     11.63,      0.02,     49.50,      8.55,      0.03,     41.40
J233520-013110,   353.83514,    -1.51947,    84.27263,   -58.55834,    748.99,     21.70,     26.75,      0.31,    0.0357,    0.0011,        1,     64.1760,      0.3386,     18.00,       -1,     15.00,       -1,    508.68,     13.61,     17.03,      1.91,    0.0335,    0.0039,        1,    -47.0106,      3.1808,     -0.78,      0.06,      0.94,      0.11,    -33.10,      2.93,    -41.78,      1.94,     -8.68,      3.51,    -12.70,       40,      1.1840,     14.86,      0.04,     31.00,     13.87,      0.04,     24.80,     10.76,      0.13,      8.50
J235705-022636,   359.27380,    -2.44333,    92.83353,   -62.09663,    769.22,     26.40,     18.61,      0.29,    0.0242,    0.0009,        1,     85.8153,      0.4613,     15.40,        1,     18.00,       -1,    491.72,      9.73,     17.51,      1.86,    0.0356,    0.0038,        1,    -63.8290,      3.0162,     -0.90,      0.06,      1.47,      0.17,    -46.00,      8.42,    -18.43,      1.85,     27.57,      8.62,     -3.25,       38,            ,          ,          ,          ,          ,          ,          ,          ,          ,          
J230615-045948,   346.56409,    -4.99675,    69.69710,   -56.57178,    833.13,     24.80,     12.41,      0.31,    0.0149,    0.0006,        1,     -8.4292,      0.7366,     17.70,       -1,     17.00,       -1,    862.70,     11.32,      4.98,      2.04,    0.0067,    0.0024,       -1,            ,            ,      0.07,      0.05,      0.45,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,      1.1390,     14.53,      0.03,     35.20,     13.34,      0.04,     31.30,     10.50,      0.11,     10.20
J235430-151311,   358.62570,   -15.21975,    72.03626,   -72.19717,    866.76,     25.90,     37.54,      0.28,    0.0433,    0.0013,        1,     81.1204,      0.2068,     16.50,       -1,     15.00,       -1,    953.24,      7.94,     35.80,      1.72,    0.0376,    0.0018,        1,     73.2702,      1.3109,      0.19,      0.04,      0.87,      0.05,     -0.90,      1.59,      4.77,      0.81,      5.67,      1.78,     -3.20,       37,      2.6680,     15.43,      0.04,     25.20,     14.46,      0.06,     18.30,     11.07,      0.15,      7.40
J234643-072824,   356.68320,    -7.47333,    81.99358,   -65.06666,   1041.20,     30.80,     21.21,      0.28,    0.0204,    0.0007,        1,     44.6353,      0.4187,     22.30,        1,     15.00,       -1,    571.87,     10.05,      9.27,      1.73,    0.0162,    0.0030,        1,     58.5000,      5.9281,     -1.21,      0.05,      0.80,      0.15,     15.20,      3.29,     -8.42,      3.61,    -23.62,      4.89,      3.95,       30,            ,     17.42,      0.18,      6.00,     16.67,      0.35,      3.10,     11.69,          ,      1.90
J232331-031705,   350.88324,    -3.28483,    77.74368,   -58.22166,    947.66,     27.80,     14.73,      0.31,    0.0155,    0.0006,        1,     18.3067,      0.5973,     16.50,       -1,     16.00,       -1,    972.98,     11.35,     11.64,      1.93,    0.0120,    0.0020,        1,     29.6142,      4.6502,      0.05,      0.04,      0.77,      0.13,     -6.50,      6.83,     -6.87,      2.85,     -0.37,      7.40,    -16.60,       39,      1.4100,     13.29,      0.03,     43.50,     12.13,      0.02,     46.40,      8.85,      0.03,     41.50
J233347-090304,   353.44693,    -9.05117,    73.86926,   -64.24673,   1005.82,     29.80,      1.89,      0.34,    0.0019,    0.0003,        1,     16.1903,      4.8682,     18.60,       -1,     15.00,       -1,    674.34,     12.39,      4.21,      1.99,    0.0086,    0.0030,       -1,            ,            ,     -0.81,      0.05,      4.56,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,            ,     14.94,      0.04,     30.50,     14.67,      0.06,     16.90,     12.37,          ,      0.10
J231634-140905,   349.14517,   -14.15161,    58.57692,   -64.36826,   1081.63,     32.40,     20.74,      0.29,    0.0192,    0.0006,        1,    -24.1511,      0.4005,     19.40,       -1,     17.00,       -1,    535.86,     10.93,     15.53,      1.97,    0.0290,    0.0037,        1,    -20.2668,      3.5367,     -1.41,      0.05,      1.51,      0.20,    -14.00,      4.64,     -2.36,      2.16,     11.64,      5.11,     -6.10,       35,            ,          ,          ,          ,          ,          ,          ,          ,          ,          
J233225-095756,   353.10663,    -9.96567,    71.83928,   -64.67464,   1426.08,     42.80,     14.70,      0.30,    0.0103,    0.0004,        1,      1.4623,      0.5847,     18.40,       -1,     15.00,       -1,    905.43,     10.49,      9.76,      1.90,    0.0108,    0.0021,        1,     65.7399,      5.5323,     -0.92,      0.05,      1.05,      0.21,     21.60,     10.25,     70.26,      3.38,     48.66,     10.79,     -0.40,       39,      1.6716,     15.34,      0.04,     26.40,     14.27,      0.05,     22.30,     11.22,      0.19,      5.80
J233859-041333,   354.74661,    -4.22606,    82.71156,   -61.30490,   1460.82,     51.50,     75.46,      0.33,    0.0517,    0.0018,        1,     11.4034,      0.1285,     14.60,        1,     13.00,       -1,    738.22,     11.64,     27.77,      1.76,    0.0376,    0.0025,        1,    -88.5061,      2.0282,     -1.37,      0.05,      0.73,      0.05,    -47.30,      1.59,    -48.63,      1.23,     -1.33,      2.01,     -7.15,       32,            ,     14.84,      0.03,     33.00,     14.20,      0.05,     23.70,     11.19,      0.16,      6.70
J235156-010916,   357.98422,    -1.15453,    91.66456,   -60.36283,   1608.40,     56.20,     74.76,      0.31,    0.0465,    0.0016,        1,     47.4591,      0.1264,     18.10,        1,     16.00,       -1,    950.81,     11.85,     36.05,      1.84,    0.0379,    0.0020,        1,     54.7949,      1.4465,     -1.06,      0.05,      0.82,      0.05,     -9.40,      1.95,     -4.45,      0.88,      4.95,      2.14,     -5.40,       46,      0.1738,     10.55,      0.02,     48.50,      9.63,      0.02,     53.70,      7.43,      0.02,     61.30
J231622-115714,   349.09464,   -11.95397,    62.52838,   -63.03774,   1871.17,     65.10,     37.97,      0.29,    0.0203,    0.0007,        1,    -62.3075,      0.2188,     17.40,        1,     14.00,       -1,   1323.80,     10.07,     37.55,      1.80,    0.0284,    0.0014,        1,    -48.3923,      1.3796,     -0.70,      0.05,      1.40,      0.08,    -24.00,      2.44,     -8.45,      0.85,     15.55,      2.58,     -9.90,       41,            ,     14.39,      0.03,     36.60,     13.73,      0.04,     27.90,     11.13,      0.17,      6.30
J232519-120728,   351.33258,   -12.12461,    65.34456,   -64.85196,   1881.70,     56.20,      1.49,      0.31,    0.0012,    0.0002,       -1,    -81.6144,      5.9815,     16.90,       -1,     16.00,       -1,   1139.01,      9.40,      5.05,      2.02,    0.0056,    0.0018,       -1,            ,            ,     -1.01,      0.04,          ,          ,          ,          ,          ,          ,          ,          ,          ,         ,            ,     12.69,      0.02,     45.40,     12.58,      0.03,     41.70,     10.80,      0.13,      8.30
J232654-020210,   351.72696,    -2.03619,    80.44863,   -57.75905,   2371.33,     75.40,     73.73,      0.33,    0.0311,    0.0010,        1,    -22.7390,      0.1302,     92.50,        1,     35.00,        1,   1611.95,      9.62,     54.72,      1.91,    0.0339,    0.0012,        1,     21.4118,      1.0138,     -0.78,      0.05,      1.09,      0.05,    -25.90,      2.07,    -26.81,      0.62,     -0.91,      2.16,    -20.30,       36,      0.1880,          ,          ,          ,          ,          ,          ,          ,          ,          
J001101-261233,     2.75517,   -26.20936,    36.45538,   -80.92646,    221.52,      6.30,      3.88,      0.27,    0.0175,    0.0013,        1,      1.1777,      1.7664,     17.50,       -1,     15.00,       -1,    567.45,      9.87,      8.45,      1.68,    0.0149,    0.0030,        1,     -8.2604,      5.2120,      1.89,      0.05,      0.85,      0.18,          ,          ,          ,          ,          ,          ,          ,         ,            ,     14.72,      0.03,     35.20,     14.02,      0.04,     26.10,     10.91,      0.12,      8.90
J001502-181249,     3.76050,   -18.21375,    77.79665,   -77.76390,    474.83,     13.50,     14.77,      0.30,    0.0311,    0.0011,        1,    -15.2957,      0.5673,     17.50,        1,     18.00,       -1,    541.05,     11.86,     10.10,      1.78,    0.0187,    0.0033,        1,    -18.3119,      4.8536,      0.26,      0.05,      0.60,      0.11,     -2.50,      5.98,      1.83,      2.97,      4.33,      6.67,      4.45,       32,      0.7430,     14.83,      0.03,     34.70,     13.62,      0.03,     31.90,     11.40,      0.22,      4.90
J003814-245902,     9.56142,   -24.98389,    68.09299,   -86.34283,    478.43,     12.40,     12.54,      0.31,    0.0262,    0.0009,        1,     86.1061,      0.7303,     17.20,       -1,     15.00,       -1,    475.19,     10.18,      4.65,      1.59,    0.0098,    0.0034,        1,            ,            ,     -0.01,      0.05,      0.37,      0.13,          ,          ,          ,          ,          ,          ,          ,         ,      0.4981,     13.82,      0.03,     39.00,     12.73,      0.03,     41.40,      9.66,      0.05,     23.60
J001559-192921,     3.99992,   -19.48933,    74.28738,   -78.84728,    838.37,     24.80,     18.90,      0.31,    0.0225,    0.0008,        1,     17.0131,      0.4594,     18.90,       -1,     17.00,       -1,    545.72,     11.39,     20.86,      1.92,    0.0382,    0.0036,        1,    -35.6657,      2.6156,     -0.86,      0.05,      1.70,      0.17,     19.20,      6.47,     31.98,      1.61,     12.78,      6.66,      4.40,       37,            ,     15.13,      0.04,     30.60,     14.99,      0.07,     14.60,     12.31,          ,      0.40
J003537-163501,     8.90529,   -16.58383,   102.96978,   -78.83769,    863.31,     29.40,     19.43,      0.28,    0.0225,    0.0008,        1,     19.3138,      0.4219,     15.20,        1,     17.00,       -1,    612.68,     10.40,     11.60,      1.68,    0.0189,    0.0028,        1,     26.2768,      4.0337,     -0.69,      0.05,      0.84,      0.13,     -0.90,      6.22,     -4.23,      2.46,     -3.33,      6.69,      6.80,       32,            ,     14.81,      0.03,     32.40,     14.22,      0.05,     23.00,     11.56,      0.23,      4.80
J004354-160451,    10.97696,   -16.08083,   113.56633,   -78.81539,    853.54,     25.00,     13.67,      0.28,    0.0160,    0.0006,        1,    -27.0510,      0.6003,     17.30,       -1,     15.00,       -1,    507.25,      8.83,     16.28,      1.65,    0.0321,    0.0033,        1,    -44.7200,      3.1149,     -1.05,      0.05,      2.00,      0.22,     21.30,      5.12,     10.73,      1.93,    -10.57,      5.47,      0.55,       40,            ,     16.79,      0.11,     10.00,     16.54,      0.28,      3.90,     12.59,          ,     -1.40
J002613-200457,     6.55825,   -20.08269,    82.28539,   -80.89462,   1176.29,     35.20,     17.24,      0.30,    0.0147,    0.0005,        1,     86.5199,      0.4656,     18.60,       -1,     17.00,       -1,    733.84,     13.93,      9.84,      1.81,    0.0134,    0.0025,        1,     81.5267,      5.2895,     -0.95,      0.05,      0.91,      0.17,      1.70,      3.78,      3.03,      3.22,      1.33,      4.97,      4.50,       47,      0.8450,     15.64,      0.05,     22.90,     15.13,      0.09,     12.50,     11.87,          ,      1.90
J005906-170039,    14.77767,   -17.01086,   133.27237,   -79.72821,   1760.10,     52.70,      5.37,      0.31,    0.0031,    0.0002,        1,    -24.0064,      1.6267,     18.80,       -1,     16.00,       -1,    971.11,     11.16,      4.48,      1.68,    0.0056,    0.0017,       -1,            ,            ,     -1.20,      0.05,      1.82,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,            ,     15.55,      0.04,     24.80,     15.27,      0.10,     10.70,     11.39,      0.17,      6.30
J003508-200359,     8.78667,   -20.06644,    94.23278,   -82.01434,   1957.66,     58.70,      1.51,      0.29,    0.0012,    0.0001,       -1,    -16.1212,      5.1413,     18.60,       -1,     16.00,       -1,   1248.59,     11.96,      8.08,      1.71,    0.0065,    0.0014,        1,    -38.0240,      5.9602,     -0.91,      0.04,      5.39,      0.00,    -91.60,      6.83,    -95.99,      4.78,     -4.39,      8.34,          ,         ,      0.5180,     14.10,      0.03,     40.20,     12.87,      0.03,     40.10,      9.84,      0.05,     20.60
J000322-172711,     0.84167,   -17.45317,    71.52528,   -75.27760,   2448.86,     72.40,     33.92,      0.32,    0.0139,    0.0004,        1,    -51.7252,      0.2783,     15.60,       -1,     13.00,       -1,   1638.64,     14.24,     24.21,      1.72,    0.0148,    0.0011,        1,    -14.5606,      2.0548,     -0.81,      0.04,      1.07,      0.08,    -33.20,      2.93,    -22.57,      1.26,     10.63,      3.19,      2.40,       40,      1.4650,     14.00,      0.03,     38.80,     13.76,      0.04,     29.90,     11.56,      0.22,      5.10
J002430-292848,     6.12550,   -29.48025,     9.71953,   -83.62304,   2932.45,     95.00,     49.19,      0.30,    0.0168,    0.0006,        1,    -24.6267,      0.1768,     42.00,        1,     16.00,       -1,   1870.16,      9.89,     49.80,      1.49,    0.0266,    0.0008,        1,    -54.0248,      0.8618,     -0.91,      0.05,      1.59,      0.07,     40.90,      1.71,     17.85,      0.53,    -23.05,      1.79,      5.60,       27,      0.4061,          ,          ,          ,          ,          ,          ,          ,          ,          
J002549-260212,     6.45488,   -26.03689,    42.27467,   -84.17007,   8753.68,    262.60,     10.48,      0.31,    0.0012,    0.0001,       -1,    -37.4252,      0.9237,     17.80,       -1,     16.00,       -1,   6473.06,     13.26,     35.99,      1.76,    0.0056,    0.0003,        1,    -13.5386,      1.4581,     -0.61,      0.04,      4.63,      0.00,     55.50,      2.20,     94.79,      1.05,     39.29,      2.43,          ,         ,      0.3216,     14.56,      0.03,     34.70,     14.05,      0.04,     25.90,     11.40,      0.17,      6.30
J011748-211106,    19.45321,   -21.18511,   169.67902,   -81.54671,    273.39,      7.60,      2.72,      0.25,    0.0099,    0.0010,        1,     88.6368,      2.4113,     19.50,       -1,     15.00,       -1,   2060.16,     10.43,     24.04,      1.65,    0.0117,    0.0008,        1,     40.0187,      1.8920,      4.07,      0.04,      1.17,      0.14,          ,          ,          ,          ,          ,          ,          ,         ,            ,     13.33,      0.03,     43.80,     12.19,      0.03,     43.80,      9.52,      0.04,     26.40
J013537-200845,    23.90621,   -20.14606,   180.65240,   -77.71533,    575.35,     16.80,      6.94,      0.30,    0.0121,    0.0006,        1,    -42.9366,      1.1959,     19.40,       -1,     17.00,       -1,    549.18,     10.35,     12.85,      1.60,    0.0234,    0.0029,        1,    -45.0221,      3.3599,     -0.09,      0.05,      1.94,      0.26,      7.10,      7.81,      1.27,      2.17,     -5.83,      8.10,      7.40,       13,      1.1440,     14.78,      0.03,     34.30,     13.46,      0.03,     35.90,     10.54,      0.08,     13.00
J015223-271855,    28.09808,   -27.31528,   217.21967,   -76.45633,    743.31,     24.80,     18.55,      0.28,    0.0250,    0.0009,        1,     13.3930,      0.4201,     14.40,        1,     18.00,       -1,    484.55,     12.89,     20.19,      1.62,    0.0417,    0.0035,        1,     16.3549,      2.2250,     -0.86,      0.06,      1.67,      0.15,     -3.20,      3.90,     -1.80,      1.37,      1.40,      4.14,      0.60,       36,            ,     15.79,      0.05,     24.10,     15.62,      0.11,      9.70,     11.77,      0.25,      4.40
J013243-165447,    23.18088,   -16.91325,   168.12245,   -76.01772,    846.09,     24.90,      9.92,      0.30,    0.0117,    0.0005,        1,    -77.7112,      0.8001,     17.70,       -1,     15.00,       -1,    931.17,     10.14,      7.60,      1.58,    0.0082,    0.0017,        1,    -60.9988,      5.8437,      0.19,      0.04,      0.70,      0.15,    -33.30,      8.17,    -10.15,      3.58,     23.15,      8.92,      6.30,       32,      1.0200,     12.31,      0.03,     44.10,     11.16,      0.02,     50.50,      8.11,      0.02,     52.30
J014503-273334,    26.26408,   -27.55969,   218.08733,   -78.09117,    944.57,     27.70,     22.49,      0.30,    0.0238,    0.0008,        1,     26.2390,      0.3856,     18.90,       -1,     17.00,       -1,    910.87,     10.70,     18.29,      1.61,    0.0201,    0.0018,        1,     11.9433,      2.7221,     -0.07,      0.04,      0.84,      0.08,      2.60,      3.54,      8.68,      1.67,      6.08,      3.91,      7.10,       38,      1.1550,     13.78,      0.03,     44.10,     12.58,      0.02,     46.10,      9.26,      0.03,     35.70
J011944-154527,    19.93604,   -15.75767,   154.38837,   -76.86762,    928.66,     30.00,     19.37,      0.28,    0.0209,    0.0007,        1,    -55.5931,      0.4400,     42.50,        1,     19.00,       -1,    639.69,     14.02,     15.94,      1.76,    0.0249,    0.0028,        1,    -74.0276,      3.1618,     -0.75,      0.06,      1.19,      0.14,     18.70,      8.17,     11.19,      1.94,     -7.51,      8.40,      0.40,       25,            ,     15.14,      0.04,     30.70,     14.68,      0.06,     18.60,     11.98,      0.25,      4.30
J012031-270124,    20.13208,   -27.02353,   213.66350,   -83.52453,    947.30,     28.00,     35.89,      0.29,    0.0379,    0.0012,        1,     36.1006,      0.2243,     19.40,       -1,     18.00,       -1,    822.35,     12.45,     32.33,      1.54,    0.0393,    0.0020,        1,     15.9023,      1.3501,     -0.28,      0.05,      1.04,      0.06,     18.60,      1.95,     12.26,      0.83,     -6.34,      2.12,     14.40,       41,      0.5590,     11.32,      0.02,     48.60,     10.39,      0.02,     53.30,      7.76,      0.02,     55.20
J015201-294059,    28.00417,   -29.68328,   227.34622,   -76.44663,   1128.11,     35.60,     26.26,      0.32,    0.0233,    0.0008,        1,     89.3783,      0.3490,     17.20,        1,     16.00,       -1,   5326.90,     10.53,     49.10,      1.57,    0.0092,    0.0003,        1,    -55.5456,      0.9504,      3.13,      0.04,      0.40,      0.02,     -5.30,      2.93,    -21.30,      0.61,    -16.00,      2.99,      2.05,       34,      0.6030,     15.14,      0.03,     32.90,     14.47,      0.05,     24.10,     11.85,      0.17,      6.20
J011815-255147,    19.56571,   -25.86331,   202.54123,   -83.86720,   1016.88,     30.50,     13.99,      0.30,    0.0138,    0.0005,        1,     55.4864,      0.5962,     18.10,       -1,     16.00,       -1,    657.28,     11.94,     16.73,      1.65,    0.0255,    0.0026,        1,     21.2102,      2.7682,     -0.88,      0.05,      1.85,      0.20,     26.20,      5.61,     20.81,      1.72,     -5.39,      5.87,      4.80,       37,      0.0530,     14.63,      0.03,     37.50,     14.10,      0.04,     26.50,     11.69,      0.22,      5.00
J012444-251719,    21.18662,   -25.28872,   200.96513,   -82.30762,   1365.85,     32.50,     62.24,      0.27,    0.0456,    0.0011,        1,     42.2432,      0.1243,     19.80,       -1,     16.00,       -1,    729.16,     11.09,     30.64,      1.62,    0.0420,    0.0023,        1,     27.2333,      1.5087,     -1.26,      0.04,      0.92,      0.06,     -3.80,      1.59,      9.11,      0.92,     12.91,      1.83,      6.50,       31,            ,     14.71,      0.03,     33.00,     14.51,      0.05,     20.00,     12.05,          ,      1.20
J014225-162821,    25.60442,   -16.47275,   173.47435,   -74.09743,   1133.82,     32.50,     11.86,      0.29,    0.0105,    0.0004,        1,    -68.2003,      0.7132,     19.60,       -1,     17.00,       -1,    519.71,      8.39,     11.35,      1.64,    0.0218,    0.0032,        1,    -76.8626,      4.1603,     -1.57,      0.05,      2.09,      0.31,    -11.10,      7.08,      5.26,      2.56,     16.36,      7.53,      9.40,       31,            ,          ,          ,          ,          ,          ,          ,          ,          ,          
J011834-184914,    19.64275,   -18.82081,   161.25108,   -79.61232,   1172.58,     44.50,     28.00,      0.30,    0.0239,    0.0009,        1,    -27.2894,      0.3069,     23.70,        1,     17.00,        1,    868.12,     12.76,     16.79,      1.74,    0.0193,    0.0020,        1,    -54.1316,      2.9207,     -0.61,      0.06,      0.81,      0.09,     39.40,      3.90,     16.30,      1.78,    -23.10,      4.29,     11.15,       26,      0.2778,     11.80,      0.02,     44.90,     10.80,      0.02,     55.10,      8.34,      0.02,     48.50
J013738-243054,    24.40871,   -24.51511,   201.39230,   -79.28528,   1204.09,     40.70,     16.47,      0.30,    0.0137,    0.0005,        1,      0.8868,      0.5389,     22.60,        1,     18.00,       -1,   1044.51,      8.85,     12.04,      1.61,    0.0115,    0.0015,        1,      0.4711,      3.7689,     -0.29,      0.05,      0.84,      0.12,     21.10,     13.42,      0.25,      2.31,    -20.85,     13.62,      7.20,       17,      0.8375,     12.92,      0.02,     45.70,     11.74,      0.02,     49.60,      8.65,      0.02,     48.90
J013028-261000,    22.61700,   -26.16675,   208.84801,   -81.22837,   1522.23,     48.90,     18.70,      0.30,    0.0123,    0.0004,        1,     23.1500,      0.4516,     32.40,        1,     19.00,       -1,    739.40,     13.21,     11.72,      1.58,    0.0159,    0.0022,        1,     -1.4034,      3.9421,     -1.45,      0.05,      1.29,      0.18,          ,          ,          ,          ,          ,          ,          ,         ,            ,          ,          ,          ,          ,          ,          ,          ,          ,          
J014127-270607,    25.36321,   -27.10211,   215.65631,   -78.87512,   1572.31,     47.00,    106.91,      0.31,    0.0680,    0.0020,        1,      5.9871,      0.0882,     18.90,       -1,     16.00,       -1,    790.16,     14.96,     29.92,      1.79,    0.0379,    0.0024,        1,    -44.3212,      1.6060,     -1.39,      0.05,      0.56,      0.04,     40.30,      0.73,     30.55,      0.98,     -9.75,      1.22,      7.00,       35,      1.4400,     16.19,      0.06,     19.50,     15.33,      0.08,     13.40,     10.90,      0.09,     11.70
J010817-160424,    17.07163,   -16.07344,   143.25459,   -78.27499,   4220.51,    130.50,     28.55,      0.21,    0.0068,    0.0002,        1,     -5.5527,      0.2010,     69.10,        1,     18.00,       -1,   2427.03,      8.62,     56.63,      1.64,    0.0233,    0.0007,        1,     23.8162,      0.8211,     -1.11,      0.04,      3.45,      0.15,          ,          ,          ,          ,          ,          ,          ,         ,            ,     14.53,      0.03,     36.70,     13.33,      0.03,     34.80,     10.04,      0.05,     20.70
J012027-152016,    20.11300,   -15.33803,   154.16267,   -76.41768,   5091.55,    179.40,     37.21,      0.24,    0.0073,    0.0003,        1,    -48.6590,      0.1999,     14.40,        1,     16.00,       -1,   2929.92,     13.73,     63.28,      1.75,    0.0216,    0.0006,        1,    -52.9677,      0.7506,     -1.11,      0.05,      2.96,      0.13,     30.70,      1.71,      2.62,      0.47,    -28.08,      1.77,      0.20,       31,      0.5650,     14.95,      0.03,     34.30,     14.48,      0.05,     22.30,     10.73,      0.09,     12.50
J024807-163146,    42.03238,   -16.52953,   197.55891,   -61.01095,    519.50,     15.60,      8.01,      0.30,    0.0154,    0.0007,        1,     57.8669,      1.1014,     16.60,       -1,     15.00,       -1,    519.49,      9.16,     12.36,      1.63,    0.0238,    0.0032,        1,      2.8987,      3.6976,     -0.00,      0.05,      1.54,      0.22,     51.20,      9.52,     33.37,      2.34,    -17.83,      9.80,     13.80,       21,            ,     14.24,      0.03,     39.90,     13.35,      0.03,     38.80,     10.47,      0.06,     18.00
J030326-240710,    45.85992,   -24.11950,   214.62051,   -60.17772,    701.38,     26.60,     23.13,      0.29,    0.0330,    0.0013,        1,    -26.4090,      0.3708,     25.90,        1,     15.00,        1,    528.55,     13.42,     19.69,      2.25,    0.0373,    0.0044,        1,    -29.6026,      3.3321,     -0.57,      0.06,      1.13,      0.14,     -8.10,      3.90,      1.94,      2.04,     10.04,      4.40,     -1.60,       27,      0.2600,     11.20,      0.02,     48.70,     10.35,      0.02,     52.30,      8.01,      0.02,     58.40
J023230-242205,    38.12679,   -24.36819,   211.69217,   -67.11351,    721.38,     21.60,      4.41,      0.31,    0.0061,    0.0005,        1,     -6.6722,      2.0095,     18.30,       -1,     17.00,       -1,    517.96,     10.42,      8.16,      1.77,    0.0158,    0.0034,        1,    -42.5925,      5.7042,     -0.67,      0.05,      2.58,      0.59,     41.30,     14.03,     21.81,      3.67,    -19.49,     14.50,      7.50,       29,      0.8800,     15.94,      0.04,     25.00,     15.47,      0.08,     13.40,     12.06,      0.22,      4.90
J021117-235122,    32.82088,   -23.85631,   207.07610,   -71.70815,    848.70,     26.40,     26.65,      0.33,    0.0314,    0.0011,        1,     82.7316,      0.3346,     69.20,        1,     18.00,       -1,    589.19,     11.28,     16.22,      1.71,    0.0275,    0.0029,        1,     65.1120,      2.9459,     -0.74,      0.05,      0.88,      0.10,     19.30,      7.08,     10.70,      1.80,     -8.60,      7.30,     15.90,       26,      0.2300,          ,          ,          ,          ,          ,          ,          ,          ,          
J022733-235457,    36.88988,   -23.91586,   209.87035,   -68.11221,    890.12,     26.40,      5.65,      0.31,    0.0063,    0.0004,        1,     27.6076,      1.5869,     19.50,       -1,     15.00,       -1,    572.20,     13.26,      7.26,      1.76,    0.0127,    0.0031,        1,     -6.9063,      6.6794,     -0.89,      0.05,      2.00,      0.50,          ,          ,          ,          ,          ,          ,          ,         ,            ,     14.81,      0.03,     36.90,     14.22,      0.04,     26.00,     11.93,      0.20,      5.40
J021010-221336,    32.54187,   -22.22683,   201.90067,   -71.47925,   1029.32,     28.40,      1.41,      0.34,    0.0014,    0.0003,        1,    -37.7129,      5.7301,     15.40,       -1,     15.00,       -1,   1016.22,     13.98,      3.84,      1.81,    0.0056,    0.0018,       -1,            ,            ,     -0.03,      0.04,      4.06,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,      1.4910,     18.00,      0.24,      4.60,     16.35,      0.20,      5.40,     12.10,      0.28,      3.80
J021757-163110,    34.48812,   -16.51956,   189.47701,   -67.34367,   1028.28,     36.00,     25.70,      0.24,    0.0250,    0.0009,        1,    -63.0760,      0.2603,     16.20,        1,     17.00,       -1,    693.65,     11.32,     19.73,      1.63,    0.0284,    0.0024,        1,    -76.8921,      2.3663,     -0.79,      0.05,      1.14,      0.10,    -13.80,      2.32,      8.39,      1.45,     22.19,      2.73,      6.10,       35,      0.5157,     13.42,      0.03,     43.80,     12.44,      0.02,     45.90,      9.70,      0.04,     28.70
J022343-281859,    35.93263,   -28.31639,   221.64050,   -69.57170,   1237.10,     40.60,      6.35,      0.28,    0.0051,    0.0003,        1,     64.6320,      1.2869,     15.50,        1,     15.00,       -1,    819.69,     10.25,      4.52,      1.78,    0.0061,    0.0022,       -1,            ,            ,     -0.83,      0.05,      1.19,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,            ,     14.69,      0.03,     36.00,     14.42,      0.05,     23.10,     12.32,      0.35,      3.10
J020457-170119,    31.24033,   -17.02206,   185.99260,   -70.23160,   1244.60,     36.60,     30.73,      0.28,    0.0247,    0.0008,        1,     -1.6044,      0.2703,     16.90,       -1,     14.00,       -1,   1186.87,     12.87,     37.04,      1.78,    0.0312,    0.0015,        1,    -49.3819,      1.2246,     -0.10,      0.04,      1.26,      0.07,     32.90,      2.56,     29.01,      0.76,     -3.89,      2.67,      9.15,       28,      1.7395,     14.05,      0.03,     40.50,     12.94,      0.03,     41.80,      9.96,      0.05,     22.90
